,State,0,1,2,3,4,5
0,andhra_pradesh,0.0002780925671411635,-2.2089924671756687,-2.046554832557883,-0.13120527763753934,-1.491718509670503,-1.6155891911587585
1,andhra_pradesh,2.492833473181638,-5.398809585344466,-2.1475026710852974,-0.3757304662514332,-3.757643528686484,-1.5816605534096182
2,andhra_pradesh,0.730012438419007,0.3083592364318177,-1.255468894493783,1.9730214721601387,-1.7567418941969162,-0.6520435561900635
3,andhra_pradesh,-0.34730269206463765,-0.9389592682157218,-1.9856736044594203,1.183018460475724,-3.643301134210967,-2.136253390086609
4,andhra_pradesh,0.5948997165924765,-2.3809205216065936,-0.9807258492674258,-1.6943923870595128,-0.6327378536880702,-2.117874688140778
5,andhra_pradesh,0.01214863907443366,0.1883906252500231,-0.8255111163839334,-0.03279507607762712,0.05463672919390372,-0.44723152768186375
6,andhra_pradesh,-0.3424279366874673,1.3583646082851484,-1.1453790237782409,0.984587540710645,0.5839117963254152,-1.1543206350371444
7,andhra_pradesh,1.385932240422162,-0.8536499603045112,-0.7934802038139449,-0.46142388055911304,0.19187293699950697,0.1612271458811865
8,andhra_pradesh,-0.09784968282358457,-1.8562724786625426,-1.4670676092420303,-0.7784009783478888,-1.617984636993786,-1.3639735042841907
9,andhra_pradesh,4.261503335900662,-3.3386626985114094,-0.28225438449302526,-0.3217519346721402,-1.8245031200351773,2.7166800499334096
10,andhra_pradesh,2.5007301111483717,-3.372967155877708,-1.017136403194928,-1.5665397771587282,-0.45104058584704676,-1.0187048035880621
11,andhra_pradesh,-2.2984652158564405,-7.161907034237421,4.702103084531438,-1.8634302279680928,-2.669462803045315,-3.1500971496531296
12,andhra_pradesh,1.311651100236804,-4.546550996249772,-1.558940863102434,-2.79622892731454,-1.7831718809396258,-2.9657434095445407
13,andhra_pradesh,-0.2301799745207069,-0.5256502712797987,-0.7508494763709008,-1.102423459617793,-0.02925081619863201,-1.8063335172309962
14,andhra_pradesh,1.1092358331655852,-3.0005280147186544,-1.4122172097538783,-1.8101504669185957,-0.8326153244849762,-2.5452103971333386
15,andhra_pradesh,-0.7813455139185301,0.020339923323426237,-1.7533621020854824,1.0981922403048128,-1.5069192763145964,-1.6596720090745474
16,assam,-0.30549758117657055,2.000029306427361,0.13506721606063635,-0.729672655095209,0.6044710101084857,-0.09211519982714966
17,assam,0.5693868752428921,2.4477303776766535,1.461224244096628,-3.0226799692607282,0.24362095247896498,2.5128591266490568
18,assam,-5.543058776953064,-0.877114782694478,3.3337018096797557,-4.89687843953066,-0.23008416732472206,1.3365904424646093
19,assam,0.6498487883053912,2.1802296669414996,0.3406155622685404,-0.14174905663497808,-1.6470874933201052,0.5640670432961267
20,assam,-1.7164131743223352,1.6341858685346198,-0.6763343730976408,-1.0904553340197733,-0.2673957987697081,2.4284187827293127
21,assam,0.08504969445063826,1.649223686752604,0.11791903616560695,-0.6508281476332988,0.1853393358457078,0.3534425634234814
22,assam,-2.6639430382563667,-1.2401100286016098,-0.9603918988703851,-5.451376871230693,-1.436134425476597,-0.5071197796287383
23,assam,-3.7558876628139486,-0.13336294175467586,2.199877762924379,-1.6800683670450818,-0.8782786627338833,1.6745296450190783
24,assam,-1.0367854762529696,1.399866988638303,-0.33313119946398784,-2.385596324606311,2.752771721518424,0.4462117376439611
25,assam,-2.4181857109082197,0.0992813206940686,-1.0206382674294807,-3.715824597008193,2.0463645971069653,0.2687475834389007
26,assam,-1.846995113062346,1.5818159409192316,-0.7077751689740723,-1.3198768281905078,-0.4367629333916573,1.5315128651683207
27,assam,-2.5264264000414567,0.4016121055877545,-1.9840797302571813,-0.3468210416179018,-0.0938149910602812,1.035443418831174
28,assam,-0.38109303478066475,2.026972739711939,0.1211570048724053,-1.7026458832474294,0.7902487302639951,1.238318393498983
29,assam,-1.0109513452319634,-0.33783504674921844,-0.955516643440133,-2.3357440410502526,-1.283992922659324,-1.2879688644776226
30,assam,-4.058945535497487,-3.0588537385144856,1.6676336380136365,-1.2218037452892605,-3.2303994896861554,-1.4583896845242525
31,assam,-3.4178846756200576,-1.153380383545908,-0.5290297939276274,-1.1311237643123893,-1.2823394348701278,0.10805896627188703
32,assam,-4.334807601901737,-2.377332880777715,5.495851498857986,3.36686835749859,0.23473332082895954,1.1349321010259903
33,assam,-3.5378361767254094,-1.0607545837734311,0.2630853170208088,-0.2945530698184388,-1.9240355658240844,0.43393302293598185
34,assam,1.5136032448844312,0.4974457220615468,-0.40327322992696313,0.7855724059678141,-1.4245065023450223,0.40289487599354923
35,assam,-1.0783700713990758,0.20537961300223587,2.007960008106167,-6.961065936674468,3.733454589700772,-2.6813340315410246
36,assam,-1.664261682257299,1.1640408826909348,-0.22685882850692962,-4.1840223623724935,4.511910075912112,-0.7115897199638721
37,bihar,2.8267270566548595,2.2902620442104187,1.7495374233755858,-1.313017633020356,0.5823018818623885,0.3211976574366637
38,bihar,2.475169246628163,2.806424240088566,1.1784724960159054,0.39020778349789537,-0.3843083207850717,-0.6747106207119109
39,bihar,2.994924567935401,2.0261271198393365,1.3019574555360571,-0.31057818661536946,-0.012683340450251452,0.13736271224478164
40,bihar,3.0937305001609006,2.0261093134157697,1.2549521506754653,-0.20426348682631187,0.013709492114149052,-0.038664994745770245
41,bihar,2.808967894078734,1.933645438013593,0.9585998425960731,0.3538129760485846,-0.7076360551066115,0.42652069183945535
42,bihar,2.9972815690120576,2.0262780469217416,1.2952635129734598,-0.3054370244094356,-0.006433507563123459,0.13965943593954488
43,bihar,2.791628380912318,1.91279742871454,0.9974227629409926,0.369115644401709,-0.7032865572052491,0.42130040652922
44,bihar,2.7018104704461656,1.9210082738378953,1.0230003527389089,0.260952909187591,-0.7261095313882429,0.6011234774765531
45,bihar,2.7325440003611314,1.9531840604771225,0.9523155119666574,0.23860672335398564,-0.7287780275852292,0.6093198678003082
46,bihar,2.90728113453357,1.9803409102956497,1.115517969494531,0.02883136405135748,-0.34994081406431876,0.2850943562815785
47,bihar,2.262166874610234,2.4767403412088393,0.9225729404141966,0.8687649081830449,-1.0796279959234658,0.07601219741906928
48,bihar,2.4086392399078624,2.8833444769227956,1.1699108531468034,0.4268778358492859,-0.3597745893839147,-0.7070618372402449
49,bihar,2.3015016317475476,2.8316632376445403,1.0210044795630768,0.7653199669452878,-0.7077882750309978,-0.568635028860016
50,bihar,2.172735210821079,2.3629743183897958,0.9015624530454434,0.5043021654517553,-1.1381513285217848,0.7063962393635436
51,bihar,3.1682908633999998,2.5567643368687247,1.591464089407326,-0.48208432827725956,0.760669738428436,-1.0946989575889376
52,bihar,2.5052538349746856,2.8689413734125524,1.308533118300474,-0.033477424426211023,-0.027546594956129232,-0.6268656089791075
53,bihar,2.405561281394458,2.8110704669646944,1.157169840119478,0.3101229199679492,-0.3696442008060748,-0.4805104307237146
54,bihar,2.875467430027146,1.8874678309704738,0.9798867205286319,0.510549127329949,-0.6525243971280372,0.24616037367658614
55,bihar,2.918860455364146,2.0348072766712635,1.2892748642185634,-0.40030574311400424,-0.009184627267338836,0.32474209598295245
56,bihar,3.191778854608255,2.113416044666441,1.6117898240720705,-0.9419975921953646,0.720306876580047,-0.14088857558314005
57,bihar,3.03032964879232,2.0983306275046667,1.4173975310802698,-0.7412001832903853,0.34123579565281614,0.18591796718188813
58,bihar,2.2207514839747664,2.86718795150914,0.6509510070704001,1.798346125092157,-1.3288664868864508,-0.9048315729257319
59,bihar,2.2871085544172605,3.0505422946525442,1.3224561620124937,-0.12697550116813253,-0.05493626621098686,-0.5228139746663782
60,bihar,2.1842121731596307,2.8327510357626364,1.167160196687182,-0.0325026878367543,-0.4343660499998719,0.07573420542943428
61,bihar,2.99298449295439,2.001875518339613,1.2952114162786226,-0.25589030260075407,0.038373587377913396,0.14685241855638337
62,bihar,2.4654393372194536,3.063023878043511,1.3169264522227786,0.24901823612178806,0.032782729984147066,-1.097871570688713
63,bihar,2.1568414016862443,3.1461350849450227,1.388252176274107,-0.0902050162388706,-0.053657655352183885,-0.5895527001442163
64,bihar,3.5988280048007177,1.3203085070566067,1.399224794362093,-0.8683445641608867,0.41173132818378605,0.742903722014509
65,bihar,2.260849188715912,2.7892413157555493,1.0100360455861945,0.6813916440229338,-0.6938432539228623,-0.35772184677835567
66,bihar,2.0402801888877353,2.438560670913288,0.9762682368578964,0.5915477856669388,-1.0939201152090752,0.6572915999001615
67,bihar,2.693239374782462,1.888714560720788,1.0309880859815528,0.32262999083319943,-0.6723726290543566,0.6091145435261385
68,bihar,2.1219299369509605,2.895381809607208,1.0012445964948042,0.5633331270102028,-0.7268489623756293,-0.21419401795988732
69,daman_diu_dadra_nagar_haveli,1.6949639002223265,1.0002730804427948,0.004552801785788667,0.99860167785417,-3.2661656929683964,0.44748074858863274
70,daman_diu_dadra_nagar_haveli,1.5304071274712132,0.5391093228957098,0.0011747757588399894,0.6560933296474715,-3.9322703556576837,1.905395096575228
71,goa,-1.7375345689077002,-0.011027195249331344,-2.3860818997770905,1.725440693988696,-0.8266337134663585,1.455563482487468
72,goa,-1.9952817643229253,0.1303917197669702,-2.0067296479215395,1.0650648476918652,-0.22612135492983243,1.4259972177627431
73,goa,-2.9018806655597076,0.4580252100521321,-1.3405374476541827,-0.1262405743852439,-0.02231292545655048,3.1822157373015822
74,goa,-3.2261004853525908,-0.5605990440307425,-2.6414232130959983,1.095214447524792,-0.09080543075899726,2.056306546478294
75,goa,-1.4756164323322816,0.7460074219258653,-1.2560182069575268,0.41816169323689095,-1.4334527513006534,2.2206734255323726
76,goa,-1.6158856006146054,-0.630790121478928,1.0326621332974617,3.163072171415044,-1.073946786744059,0.41555233095995336
77,himachal_pradesh,-0.6855598125360135,0.9074693847496931,-1.1841797579633966,0.04302250179025354,1.909212635416352,-1.1561802990864531
78,himachal_pradesh,-1.1475502618001938,0.6964943927226493,-1.2784992950427032,-0.7274125024459311,2.9046738435305035,-1.2966202725452594
79,himachal_pradesh,-0.30017688455203106,1.3210595777049858,0.31246862141218584,-2.7831923140040207,2.475067674123814,-2.7935930131350686
80,himachal_pradesh,-0.8279407179062834,0.883155331148882,-1.0783295390558307,-0.5620704787511565,2.148653716326207,-1.0822820396717647
81,himachal_pradesh,-0.4011214987071894,0.8046350925876904,-0.7730324745490122,-0.9126760370463735,2.3661774139561573,-1.020517968760873
82,himachal_pradesh,-0.1776499724667355,0.26258502998598865,-1.090769283925906,-0.5706494153842971,2.81722087178803,-1.4152824342964458
83,kerala,-2.8737369506322104,0.35340478065467185,0.30520250451673386,-0.5491857249316802,-0.6174152669446269,0.7345068466484419
84,kerala,-3.4006746416866593,0.45357116711793355,-0.5683704839562158,-0.23368812051704801,2.037959365892079,0.12347080147810746
85,kerala,-3.2031305098522074,0.6096593668168532,0.18261714185802214,-1.393278845803247,1.8485745471206945,1.19058925545189
86,kerala,-1.3972185466950429,1.17943297296679,0.7992660779631596,-0.568100871327821,0.19554884063844286,0.9583982501774471
87,kerala,-3.7500549580047045,1.3976775233360987,-0.6933627532641009,-3.8573681439843095,1.8088316041186263,3.7011518593779336
88,kerala,-2.121860830486577,0.716916313040454,-0.4283623647748284,2.2762706060832585,1.018732387404685,-0.5957706357709818
89,kerala,-2.8412133380758817,0.03184571630837856,-1.3130709608948141,-2.267177439948376,-1.9054507229618949,0.8831855428811062
90,kerala,-2.902280915206216,-1.7297547218796545,-0.7671112427854985,-1.8218428290350053,-2.775803750296,-2.2173113912951607
91,kerala,-2.077816539992497,-0.06886557933146266,0.6018178046808095,2.09454509339157,-0.18738160194421086,-1.0262271613052896
92,kerala,-2.4873371013408954,0.7867886926941036,-2.085228996825668,0.762304239561537,0.2377489509827732,0.9507786840366856
93,kerala,-3.4194003859163873,0.3065523192622407,-0.1990211663587213,-0.29966105193314035,1.0126661930000365,0.2253692665824641
94,kerala,-3.1251199954068367,0.8343620221124989,-1.2799990134793622,-1.6270191092875805,-1.6801170877344405,2.103851031481377
95,kerala,-1.7359194328606886,1.4934179085307655,-1.036626064962914,-0.09134933572385295,-0.7802810499886628,0.5384224114300151
96,kerala,-6.988067117851659,-4.336139058775378,5.118262963156682,1.3148773270318288,-0.5650467625710531,-0.8749941915380579
97,kerala,-6.206393899726405,-2.3332951091755345,4.799100118946948,0.892791467438803,-0.024071822883007358,1.213840612474202
98,kerala,-6.127042088165061,-2.4060008361031384,4.263535771678594,0.5944264479419723,0.017044878178358164,0.7621168307056332
99,kerala,-5.199497688453194,-1.9103622277029688,0.22561049685422777,-1.4094301143781451,-1.0374859259521334,-0.499911890319431
100,kerala,-1.7704903674929793,0.39262581524320095,1.5173187827488823,2.802201534579301,0.7617510965021925,-0.7517285969510279
101,kerala,-1.9614561013648735,0.3794619632392322,1.6356493954816107,-1.402608967331365,0.4234904422606038,-0.09106042854441043
102,kerala,1.4748920689541862,1.4426037384655714,1.4968709271513922,0.14689046206665388,0.05397607311411552,-1.916359954738839
103,kerala,-3.105380703652461,1.5182459098921732,-0.3850620133289748,-1.7209989850369027,-0.49929438123533576,3.1112498791205088
104,kerala,-2.4902557771605327,-0.15209597120274038,-1.3028497497063678,-2.3810552387314887,-1.831050020776142,0.49474015214597555
105,kerala,-3.1247575410485404,0.33174342338928264,-2.169646329269265,0.07657590948215663,-0.06497178382786123,0.7851687504866839
106,kerala,-1.3680712080504704,0.3850208285769506,1.9081039451095463,0.6635784637233086,-3.2202358299829315,-0.17525027583418729
107,kerala,-5.393354083418255,-2.4426076482847523,4.004286293248865,-0.504053249027175,-1.5055434718335716,0.7291543508552953
108,kerala,-2.5440062811346875,-1.1153691341165033,-0.060798979511937724,1.7657810241941554,-0.296479822090494,0.6780122969443904
109,kerala,-4.072335532077726,-0.058884819160962755,-0.4317659098199692,-0.5564688987482155,0.014849769444464322,0.7878748010692606
110,kerala,-0.7537097653635957,-0.05735752906602369,-1.9089285020409803,1.279945113389389,-0.15723253794242364,-0.5534142845095461
111,kerala,-0.6305823700345163,1.3174933653113878,-0.9514721002774842,0.7710036432554581,-1.0568258738382708,-0.8071006656964249
112,kerala,-2.050789903224275,1.2274408755287292,-1.004004419724254,-1.172675492014334,-0.3159884901028085,1.1312549774060778
113,odisha,-2.3493232980844883,-0.9026458860986164,-2.5595441184764804,0.06568098606715207,0.29621493921965264,-0.5401749227985619
114,odisha,-2.760114769449246,-0.4054360402190897,-1.6040824487166436,0.317204960455788,0.2629617036753337,-0.9867911987480609
115,odisha,-2.983091542240916,-0.5436316120628053,-2.410677541826547,0.3400127064914085,-0.5952636739474317,-0.3432459304821055
116,odisha,-3.5175375193805,0.018438591306287704,-2.9546547787323325,1.1837054009674763,0.8393704761064316,0.11659082660378368
117,odisha,-1.4832668709219299,1.6470080025165312,-0.8272704173390358,1.5166374424293436,-0.5409597247559861,0.6966461695100729
118,odisha,-2.8609299527497374,-3.4866097900357413,-1.0336380128551852,0.026489677018186327,0.1904331763481468,-3.28201200753884
119,odisha,-1.8674770659049247,-2.0553974023203394,-2.125553203509379,-0.047837343467608706,0.11066790497009561,-3.220893419748773
120,rajasthan,2.644504702338049,-2.2210726190006547,-1.3387890288347724,0.8347963572907127,1.585372258520257,-1.3850890018008604
121,rajasthan,7.757875195053137,-9.03034963414993,-1.7588722216749317,0.2941237045842532,0.8993473820480213,1.0822759585553219
122,rajasthan,0.9485199309255636,0.7250834688354224,-0.6498667695565244,1.0613832553912024,-0.2697063330785484,0.22339712664084294
123,rajasthan,0.7745969440434786,-0.814697985771419,-1.514695189090782,0.9282942764132177,1.6684720020771548,-0.3681401706622371
124,rajasthan,4.944072358490035,-4.377600623724406,-0.43280386104612045,-1.331500152364346,1.9320920978680902,0.3536441871096158
125,rajasthan,1.0426156555686437,-0.2960286402636501,-0.17313115467506152,-1.516936498679117,0.6647088396523769,0.7868418499020183
126,rajasthan,0.3156749080624006,-1.741197977727915,-1.581292321522035,-0.22557921453842894,0.5927992424142668,1.18164502646918
127,rajasthan,4.647179151518837,-3.497835295050842,-0.28622240346691397,-0.31155200415106554,-0.3952619461879991,2.7080307520715605
128,rajasthan,3.763750916074178,-4.684498013825487,-1.7211544809483101,0.7896954122841015,0.8781531111131873,1.671606999478529
129,rajasthan,4.502308690659076,-2.6256942935278063,-0.31394726047762556,0.8718379345340019,-1.4777893913670705,2.5052078324748392
130,rajasthan,0.40297863595534733,0.9875806405155294,-0.6723015431061308,0.5177890550817441,0.8058315630243843,-0.20869812918876648
131,rajasthan,4.73913091926044,1.8881042014904534,1.8177766306307475,0.1996524640843512,-1.1982020597846925,-2.4747754520844305
132,rajasthan,5.670052575312882,1.2373126844639006,1.7808356838550212,0.6257311650057185,-0.6535491479314683,-1.8249105883028225
133,rajasthan,8.626647494412328,-6.480947900814295,-0.16453678236041608,0.08676796006030617,0.7675615628228275,0.33114311345344644
134,rajasthan,1.3262466158151405,0.8478196109184225,-0.39830192194651654,1.0415079872444066,-0.7258179753649425,-0.20376782456019468
135,rajasthan,5.58275513268585,0.4301531718226939,1.8138152776612602,-0.8826746395546893,1.6816949715954779,-1.0112882736311897
136,rajasthan,13.29906340288028,-10.451655831131067,1.3380032809479616,-3.0474393870962326,1.971804090148274,3.9959348700917574
137,uttar_pradesh_uttarakhand,3.313570043970713,2.591511206713406,2.211227832877098,0.09749128901940905,1.157430195047737,-1.8552115777713034
138,uttar_pradesh_uttarakhand,3.1920194597546248,0.7992839567323112,0.4763213326424802,0.84549359089314,0.7809894992890763,0.22055632431583064
139,west_bengal,-0.18527515939943462,0.7282766286112646,-1.644196052823353,2.113440257186043,1.330455310195831,-0.8403871065318855
140,west_bengal,-0.8490698623356532,0.226513200577665,-2.048420602326794,1.8541230937172815,1.3949739292462666,-0.051392475270520925
141,west_bengal,-0.830618949888815,-0.0460860896924458,-2.127523201751954,1.8873557704097204,1.80474509239735,-0.31799534987519223
142,west_bengal,-3.5352072790140117,-6.469768132498782,6.828845925408002,4.872381611727296,4.0775946186899565,0.3851093373941546
143,west_bengal,-0.4462477605347868,0.11400030155469726,-1.7331137715740628,1.538276453510438,2.0229161170628505,-0.13023634799598194
144,west_bengal,-3.5569495231501844,-2.7068324619925015,3.4672644489203472,4.514912463699788,1.685272869114542,-0.40742452486150493
145,west_bengal,-0.5720024178671501,-0.7337138197445247,-2.229752071388575,1.7695935467853936,1.3278565285529411,1.1882960762473251
146,west_bengal,1.1660124739772084,-1.5399434062744892,-2.536641567232844,3.7748163204055003,0.14461777044628735,-0.202932890211106
147,west_bengal,-0.09477964984842412,1.7603527317319496,-1.119474355526229,2.4100861257597983,0.9124134457091468,-0.9335161272921748
148,west_bengal,-0.3945739987990554,0.695429473650122,-1.6239912534884668,1.8266816944791981,0.7692480198961591,-0.29371370704764294
149,west_bengal,-1.445765511366413,0.6602878725483886,-2.233008128129769,2.1598789759538914,1.332389247462606,-0.330542430499177
150,west_bengal,-2.310035146155145,0.9351069269825746,-1.1233968417397466,1.5582308602753303,1.8350138433199878,0.01172176709551683
151,west_bengal,0.5363472643246778,1.3102641735957075,-0.7964834692536253,2.0680349270934344,-0.43746823387754363,0.6487953089413093
152,west_bengal,0.35462411946418476,-1.21433905418135,-2.097759310884472,2.0119199645029675,1.130048724769252,0.949414967591315
153,west_bengal,-0.05042177725016484,-0.667289121154302,-1.3246032313250933,0.6417032657460604,-1.617767360900562,-0.2659728512760756
154,west_bengal,-0.909429481252705,-0.4789132126177084,-2.4819710973585782,2.101615368744104,2.1794177762280516,-0.6652229017781209
155,west_bengal,-2.0102926698086963,-3.063886215479152,3.288237254911921,3.619860386476585,2.668633974656694,-0.039972150810840545
156,west_bengal,-0.03946003679811022,-1.5968506647993967,-2.351244158274022,1.6072008308189631,1.8701945813820382,1.1004088013496678
